,Parametros CH1,Valores CH1,Tiempo CH1,Voltaje CH1,Parametros CH3,Valores CH3,Tiempo CH3,Voltaje CH3
0,CH activo,1,-0.000146,2800.0,CH activo,3,-0.000146,-0.02
1,Int. Temporal,1e-07,-0.0001459,2800.0,Int. Temporal,1e-07,-0.0001459,-0.02
2,Trigger,"AUTO;EDGE;5.0E-7;CH1;DC;RISE;CH1;LINE;NORMAL;1;NTSC;CH1;POSITIVE;EQUAL;1.0E-3;5.0E3
",-0.0001458,2800.0,Trigger,"AUTO;EDGE;5.0E-7;CH1;DC;RISE;CH1;LINE;NORMAL;1;NTSC;CH1;POSITIVE;EQUAL;1.0E-3;5.0E3
",-0.0001458,-0.016
3,Unidades verticales,"""V""",-0.0001457,2800.0,Unidades verticales,"""V""",-0.0001457,-0.016
4,Volts x div,5.0E3,-0.0001456,2800.0,Volts x div,1.0E-1,-0.0001456,-0.016
5,Offset vertical (en unidades digitales),81.0,-0.00014549999999999999,2800.0,Offset vertical (en unidades digitales),72.0,-0.00014549999999999999,-0.016
6,Unidades horizontales,"""s""
",-0.0001454,2800.0,Unidades horizontales,"""s""
",-0.0001454,-0.016
7,Escala horizontal,1e-07,-0.0001453,2800.0,Escala horizontal,1e-07,-0.0001453,-0.016
8,Cero vertical (en unidades verticales),0.0,-0.0001452,2800.0,Cero vertical (en unidades verticales),0.0,-0.0001452,-0.016
9,Factor de Atenuacion,1.0E3,-0.0001451,2800.0,Factor de Atenuacion,1.0E0,-0.0001451,-0.016
10,Fecha,06-06-2023 14:23:24,-0.000145,2800.0,Fecha,06-06-2023 14:23:29,-0.000145,-0.016
11,,,-0.0001449,2800.0,,,-0.0001449,-0.012
12,,,-0.0001448,2800.0,,,-0.0001448,-0.012
13,,,-0.0001447,2800.0,,,-0.0001447,-0.012
14,,,-0.0001446,2800.0,,,-0.0001446,-0.012
15,,,-0.0001445,2800.0,,,-0.0001445,-0.012
16,,,-0.00014439999999999999,2800.0,,,-0.00014439999999999999,-0.012
17,,,-0.0001443,2800.0,,,-0.0001443,-0.012
18,,,-0.0001442,2800.0,,,-0.0001442,-0.008
19,,,-0.0001441,2800.0,,,-0.0001441,-0.008
20,,,-0.000144,2800.0,,,-0.000144,-0.008
21,,,-0.0001439,2800.0,,,-0.0001439,-0.008
22,,,-0.0001438,2800.0,,,-0.0001438,-0.008
23,,,-0.0001437,2800.0,,,-0.0001437,-0.008
24,,,-0.0001436,2800.0,,,-0.0001436,-0.008
25,,,-0.0001435,2800.0,,,-0.0001435,-0.004
26,,,-0.0001434,2800.0,,,-0.0001434,-0.004
27,,,-0.0001433,2800.0,,,-0.0001433,-0.004
28,,,-0.0001432,2800.0,,,-0.0001432,-0.004
29,,,-0.0001431,2800.0,,,-0.0001431,-0.004
30,,,-0.000143,2800.0,,,-0.000143,-0.004
31,,,-0.0001429,2800.0,,,-0.0001429,-0.004
32,,,-0.0001428,2800.0,,,-0.0001428,0.0
33,,,-0.0001427,2800.0,,,-0.0001427,0.0
34,,,-0.0001426,2800.0,,,-0.0001426,0.0
35,,,-0.0001425,2800.0,,,-0.0001425,0.0
36,,,-0.0001424,2800.0,,,-0.0001424,0.0
37,,,-0.0001423,2800.0,,,-0.0001423,0.0
38,,,-0.0001422,2800.0,,,-0.0001422,0.0
39,,,-0.00014209999999999998,2800.0,,,-0.00014209999999999998,0.0
40,,,-0.000142,2800.0,,,-0.000142,0.004
41,,,-0.0001419,2800.0,,,-0.0001419,0.0
42,,,-0.0001418,2800.0,,,-0.0001418,0.004
43,,,-0.0001417,2800.0,,,-0.0001417,0.004
44,,,-0.0001416,2800.0,,,-0.0001416,0.004
45,,,-0.0001415,2800.0,,,-0.0001415,0.004
46,,,-0.0001414,2800.0,,,-0.0001414,0.004
47,,,-0.0001413,2800.0,,,-0.0001413,0.004
48,,,-0.0001412,2800.0,,,-0.0001412,0.008
49,,,-0.0001411,3000.0,,,-0.0001411,0.008
50,,,-0.000141,3000.0,,,-0.000141,0.008
51,,,-0.0001409,3000.0,,,-0.0001409,0.008
52,,,-0.0001408,2800.0,,,-0.0001408,0.008
53,,,-0.0001407,3000.0,,,-0.0001407,0.008
54,,,-0.0001406,3000.0,,,-0.0001406,0.008
55,,,-0.0001405,3000.0,,,-0.0001405,0.008
56,,,-0.0001404,3000.0,,,-0.0001404,0.008
57,,,-0.0001403,3000.0,,,-0.0001403,0.012
58,,,-0.0001402,3000.0,,,-0.0001402,0.012
59,,,-0.0001401,3000.0,,,-0.0001401,0.012
60,,,-0.00014,3000.0,,,-0.00014,0.012
61,,,-0.00013989999999999999,3000.0,,,-0.00013989999999999999,0.012
62,,,-0.0001398,3000.0,,,-0.0001398,0.012
63,,,-0.0001397,3000.0,,,-0.0001397,0.012
64,,,-0.0001396,3000.0,,,-0.0001396,0.012
65,,,-0.0001395,3000.0,,,-0.0001395,0.016
66,,,-0.0001394,3000.0,,,-0.0001394,0.016
67,,,-0.0001393,3000.0,,,-0.0001393,0.016
68,,,-0.0001392,3000.0,,,-0.0001392,0.016
69,,,-0.0001391,3000.0,,,-0.0001391,0.016
70,,,-0.000139,3000.0,,,-0.000139,0.016
71,,,-0.0001389,3000.0,,,-0.0001389,0.016
72,,,-0.00013879999999999999,3000.0,,,-0.00013879999999999999,0.02
73,,,-0.0001387,3000.0,,,-0.0001387,0.02
74,,,-0.0001386,3200.0,,,-0.0001386,0.02
75,,,-0.0001385,3200.0,,,-0.0001385,0.02
76,,,-0.0001384,3200.0,,,-0.0001384,0.02
77,,,-0.0001383,3200.0,,,-0.0001383,0.02
78,,,-0.0001382,3200.0,,,-0.0001382,0.02
79,,,-0.0001381,3200.0,,,-0.0001381,0.02
80,,,-0.000138,3200.0,,,-0.000138,0.02
81,,,-0.0001379,3200.0,,,-0.0001379,0.024
82,,,-0.0001378,3200.0,,,-0.0001378,0.024
83,,,-0.00013769999999999999,3200.0,,,-0.00013769999999999999,0.024
84,,,-0.0001376,3200.0,,,-0.0001376,0.024
